FID,IID,POP,SEX,AGE,TIME,EXP,related,related_exclude,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,train,y,ybin
0,HG03085,AFR,0,54.0,0.4094703441542592,-0.1788019296207449,false,false,0.4888,0.059581,-0.0050823,-0.00066926,0.0038454,-0.019667,-0.0082561,-0.0048113,0.055602,-0.013543,true,5.0876501814267145,0
0,HG03096,AFR,1,54.0,0.4094703441542592,-0.27018035401451745,true,true,0.48986,0.060543,-0.0039013,-0.000167,0.001376,-0.019277,-0.008067,0.00037417,0.052041,-0.0085877,true,1.369214347433438,0
0,HG03096,AFR,1,55.0,0.6094703441542592,0.7181814503155971,true,true,0.48986,0.060543,-0.0039013,-0.000167,0.001376,-0.019277,-0.008067,0.00037417,0.052041,-0.0085877,true,4.475722286066659,0
0,HG03096,AFR,1,57.0,1.0094703441542592,0.7214426496727793,true,true,0.48986,0.060543,-0.0039013,-0.000167,0.001376,-0.019277,-0.008067,0.00037417,0.052041,-0.0085877,true,5.230770633400835,1
0,HG03097,AFR,0,47.0,-0.9905296558457408,-0.742702637165375,true,true,0.49065,0.057295,-0.0021529,0.0021428,-0.00049288,-0.020335,-0.0104,-0.0045106,0.054028,-0.010774,true,5.334424772157321,1
0,HG03097,AFR,0,49.0,-0.5905296558457408,0.5891891104020944,true,true,0.49065,0.057295,-0.0021529,0.0021428,-0.00049288,-0.020335,-0.0104,-0.0045106,0.054028,-0.010774,true,2.8308230019869414,0
0,HG03097,AFR,0,50.0,-0.39052965584574084,0.6551869456443232,true,true,0.49065,0.057295,-0.0021529,0.0021428,-0.00049288,-0.020335,-0.0104,-0.0045106,0.054028,-0.010774,true,4.094089541883924,0
0,HG03097,AFR,0,51.0,-0.19052965584574083,0.1930592049073604,true,true,0.49065,0.057295,-0.0021529,0.0021428,-0.00049288,-0.020335,-0.0104,-0.0045106,0.054028,-0.010774,true,4.695810497874612,0
0,HG03397,AFR,1,51.0,-0.19052965584574083,-0.10200598384056525,false,false,0.49,0.055447,-0.0066062,0.0015959,0.008607,-0.028223,-0.0044805,0.0013611,0.068758,-0.007613,false,4.3080757757837205,0
0,HG03397,AFR,1,52.0,0.00947034415425918,0.4168846711233293,false,false,0.49,0.055447,-0.0066062,0.0015959,0.008607,-0.028223,-0.0044805,0.0013611,0.068758,-0.007613,false,3.0688837401079314,0
0,HG03397,AFR,1,53.0,0.2094703441542592,1.3479717783857672,false,false,0.49,0.055447,-0.0066062,0.0015959,0.008607,-0.028223,-0.0044805,0.0013611,0.068758,-0.007613,false,2.339972570426183,0
0,HG03451,AFR,1,47.0,-0.9905296558457408,-0.8696731369547838,false,false,0.50086,0.057454,-0.0046376,0.00038627,-0.00043731,-0.028824,-0.013252,-0.0044026,0.068313,-0.0095203,false,1.1284398676296474,0
0,HG03452,AFR,0,47.0,-0.9905296558457408,1.177773026844037,false,false,0.4909,0.056908,-0.0011918,-0.0014998,0.002546,-0.026317,-0.011571,-0.0059615,0.055758,-0.010411,true,0.22818638961368168,0
0,HG03464,AFR,0,51.0,-0.19052965584574083,0.59738866548624,false,false,0.50011,0.059056,-0.0030339,-0.0025188,0.0050596,-0.020242,-0.009318,-0.00060719,0.049751,-0.0096241,true,3.428341597409202,0
0,HG03464,AFR,0,52.0,0.00947034415425918,-0.3125305061319199,false,false,0.50011,0.059056,-0.0030339,-0.0025188,0.0050596,-0.020242,-0.009318,-0.00060719,0.049751,-0.0096241,true,3.121550772619032,0
0,HG03464,AFR,0,53.0,0.2094703441542592,1.2148608472646871,false,false,0.50011,0.059056,-0.0030339,-0.0025188,0.0050596,-0.020242,-0.009318,-0.00060719,0.049751,-0.0096241,true,2.8892689986206297,0
0,HG03464,AFR,0,54.0,0.4094703441542592,-0.15252122387591924,false,false,0.50011,0.059056,-0.0030339,-0.0025188,0.0050596,-0.020242,-0.009318,-0.00060719,0.049751,-0.0096241,true,0.41148530374908177,0
0,HG03464,AFR,0,55.0,0.6094703441542592,-0.32838636732732357,false,false,0.50011,0.059056,-0.0030339,-0.0025188,0.0050596,-0.020242,-0.009318,-0.00060719,0.049751,-0.0096241,true,2.2328920550327473,0
0,HG03469,AFR,1,48.0,-0.7905296558457409,0.22748893947357798,true,false,0.49572,0.055947,-8.2576e-5,-0.00099761,0.0032631,-0.024274,-0.011357,-0.0028084,0.063414,-0.010135,true,0.3172485314670337,0
0,HG03469,AFR,1,49.0,-0.5905296558457408,-0.46962066658941265,true,false,0.49572,0.055947,-8.2576e-5,-0.00099761,0.0032631,-0.024274,-0.011357,-0.0028084,0.063414,-0.010135,true,1.4327767071009405,0
0,HG03469,AFR,1,50.0,-0.39052965584574084,2.2083966924386247,true,false,0.49572,0.055947,-8.2576e-5,-0.00099761,0.0032631,-0.024274,-0.011357,-0.0028084,0.063414,-0.010135,true,4.605849211831535,0
0,HG03469,AFR,1,51.0,-0.19052965584574083,0.8638946618363453,true,false,0.49572,0.055947,-8.2576e-5,-0.00099761,0.0032631,-0.024274,-0.011357,-0.0028084,0.063414,-0.010135,true,4.3566594253579485,0
0,HG03469,AFR,1,52.0,0.00947034415425918,-0.8821341645815461,true,false,0.49572,0.055947,-8.2576e-5,-0.00099761,0.0032631,-0.024274,-0.011357,-0.0028084,0.063414,-0.010135,true,3.9679517676338545,0
0,HG03472,AFR,1,49.0,-0.5905296558457408,-1.2012806647425434,false,false,0.49434,0.056304,-0.0043392,0.0022529,0.004778,-0.030923,-0.0076312,0.0012382,0.070228,-0.016764,true,-0.09483396522404308,0
0,HG02923,AFR,1,46.0,-1.1905296558457408,-0.2305712483814738,true,false,0.49503,0.058163,-0.0025524,0.00083552,0.0051874,-0.040964,-0.012689,-0.0025358,-0.066531,0.0058568,true,1.879558346360352,0
0,HG02923,AFR,1,48.0,-0.7905296558457409,-1.091603966271464,true,false,0.49503,0.058163,-0.0025524,0.00083552,0.0051874,-0.040964,-0.012689,-0.0025358,-0.066531,0.0058568,true,2.925471611759348,0
0,HG02922,AFR,0,50.0,-0.39052965584574084,-1.8377035826659378,true,false,0.49861,0.056925,-0.00019402,-0.0014564,0.011819,-0.041634,-0.01259,-0.0022554,-0.052597,0.0048895,true,3.3336582069472955,0
0,HG02922,AFR,0,51.0,-0.19052965584574083,-0.31359172654335793,true,false,0.49861,0.056925,-0.00019402,-0.0014564,0.011819,-0.041634,-0.01259,-0.0022554,-0.052597,0.0048895,true,3.2325166526072793,0
0,HG02922,AFR,0,52.0,0.00947034415425918,-1.1865410665637937,true,false,0.49861,0.056925,-0.00019402,-0.0014564,0.011819,-0.041634,-0.01259,-0.0022554,-0.052597,0.0048895,true,3.6678648789920056,0
0,HG02922,AFR,0,53.0,0.2094703441542592,1.0872225850195238,true,false,0.49861,0.056925,-0.00019402,-0.0014564,0.011819,-0.041634,-0.01259,-0.0022554,-0.052597,0.0048895,true,5.296958075268282,1
0,HG02922,AFR,0,54.0,0.4094703441542592,0.43167904906937754,true,false,0.49861,0.056925,-0.00019402,-0.0014564,0.011819,-0.041634,-0.01259,-0.0022554,-0.052597,0.0048895,true,5.535483505019109,1
0,HG02944,AFR,1,56.0,0.8094703441542592,-2.0351174738585702,true,false,0.49644,0.060228,-0.006,0.0002599,0.0090051,-0.035658,-0.0097304,-0.0040713,-0.06054,0.0051924,true,2.916097172184453,0
0,HG02944,AFR,1,57.0,1.0094703441542592,0.5218234339895296,true,false,0.49644,0.060228,-0.006,0.0002599,0.0090051,-0.035658,-0.0097304,-0.0040713,-0.06054,0.0051924,true,4.053412380268712,0
0,HG02944,AFR,1,58.0,1.2094703441542591,-1.3435279941376979,true,false,0.49644,0.060228,-0.006,0.0002599,0.0090051,-0.035658,-0.0097304,-0.0040713,-0.06054,0.0051924,true,2.5624487191132204,0
0,HG02944,AFR,1,59.0,1.409470344154259,-2.27327566190944,true,false,0.49644,0.060228,-0.006,0.0002599,0.0090051,-0.035658,-0.0097304,-0.0040713,-0.06054,0.0051924,true,2.328763185107508,0
0,HG02944,AFR,1,60.0,1.6094703441542593,-0.8528209745620168,true,false,0.49644,0.060228,-0.006,0.0002599,0.0090051,-0.035658,-0.0097304,-0.0040713,-0.06054,0.0051924,true,4.95403630445796,0
0,HG02943,AFR,0,56.0,0.8094703441542592,0.08593341307891947,true,false,0.49622,0.05973,-0.00020841,0.0019499,0.0038303,-0.034767,-0.011505,-0.0039646,-0.059078,0.0037087,true,2.770155723617962,0
0,HG02943,AFR,0,57.0,1.0094703441542592,-0.8097020006727627,true,false,0.49622,0.05973,-0.00020841,0.0019499,0.0038303,-0.034767,-0.011505,-0.0039646,-0.059078,0.0037087,true,1.3922171830640713,0
0,HG02943,AFR,0,58.0,1.2094703441542591,-0.9763185449250883,true,false,0.49622,0.05973,-0.00020841,0.0019499,0.0038303,-0.034767,-0.011505,-0.0039646,-0.059078,0.0037087,true,1.860731443268571,0
0,HG02943,AFR,0,59.0,1.409470344154259,-0.15632159818879612,true,false,0.49622,0.05973,-0.00020841,0.0019499,0.0038303,-0.034767,-0.011505,-0.0039646,-0.059078,0.0037087,true,2.1832604447471917,0
0,HG02974,AFR,0,54.0,0.4094703441542592,-0.33646009449440734,true,false,0.49653,0.054406,-0.00098353,-0.0014777,0.0042287,-0.038783,-0.011946,-0.0054133,-0.068905,0.0044335,true,3.1157788635263133,0
0,HG02974,AFR,0,55.0,0.6094703441542592,0.5577659953013105,true,false,0.49653,0.054406,-0.00098353,-0.0014777,0.0042287,-0.038783,-0.011946,-0.0054133,-0.068905,0.0044335,true,1.8982389568890192,0
0,HG02974,AFR,0,56.0,0.8094703441542592,1.9497499052003961,true,false,0.49653,0.054406,-0.00098353,-0.0014777,0.0042287,-0.038783,-0.011946,-0.0054133,-0.068905,0.0044335,true,3.9719716556591997,0
0,HG02974,AFR,0,57.0,1.0094703441542592,0.754505191756762,true,false,0.49653,0.054406,-0.00098353,-0.0014777,0.0042287,-0.038783,-0.011946,-0.0054133,-0.068905,0.0044335,true,1.6545375481862443,0
0,HG02973,AFR,1,55.0,0.6094703441542592,-0.7712540176965242,true,false,0.49926,0.056911,-0.005365,0.0012242,0.0022341,-0.033504,-0.0098856,-0.0038739,-0.058866,0.0046342,true,3.9555215385447444,0
0,HG03100,AFR,1,42.0,-1.9905296558457408,-1.4734838863759943,true,false,0.4935,0.05849,-0.0049036,0.00089599,0.00783,-0.035637,-0.01099,-0.0068399,-0.063457,0.0069638,true,4.530694256488,0
0,HG03100,AFR,1,43.0,-1.7905296558457409,-1.266783960233584,true,false,0.4935,0.05849,-0.0049036,0.00089599,0.00783,-0.035637,-0.01099,-0.0068399,-0.063457,0.0069638,true,4.794529533348991,0
0,HG03100,AFR,1,45.0,-1.3905296558457407,1.2687334357528972,true,false,0.4935,0.05849,-0.0049036,0.00089599,0.00783,-0.035637,-0.01099,-0.0068399,-0.063457,0.0069638,true,-0.39396250228509266,0
0,HG03099,AFR,0,41.0,-2.190529655845741,-0.7427344289638127,true,false,0.49928,0.057413,-0.0078191,0.0038024,0.0074792,-0.04315,-0.014505,-0.0048082,-0.071124,0.010537,true,7.80350024356319,1
0,HG03109,AFR,1,57.0,1.0094703441542592,-1.4509384186333072,true,false,0.49588,0.05793,0.00035098,-0.0038292,0.0084889,-0.036608,-0.0073425,0.0013817,-0.068091,0.00099698,true,1.347488825125685,0
0,HG03109,AFR,1,58.0,1.2094703441542591,-0.7904087202275754,true,false,0.49588,0.05793,0.00035098,-0.0038292,0.0084889,-0.036608,-0.0073425,0.0013817,-0.068091,0.00099698,true,4.020214801792579,0
0,HG03109,AFR,1,61.0,1.8094703441542592,-1.991960560671567,true,false,0.49588,0.05793,0.00035098,-0.0038292,0.0084889,-0.036608,-0.0073425,0.0013817,-0.068091,0.00099698,true,1.7931484643955669,0
0,HG03108,AFR,0,46.0,-1.1905296558457408,-1.0850048956645766,true,false,0.49444,0.056679,-0.0035205,-0.002975,0.0065708,-0.036754,-0.015706,-0.001111,-0.057813,0.0026568,true,3.5748614039738267,0
0,HG03108,AFR,0,47.0,-0.9905296558457408,-0.12399600110048019,true,false,0.49444,0.056679,-0.0035205,-0.002975,0.0065708,-0.036754,-0.015706,-0.001111,-0.057813,0.0026568,true,0.17233122140729806,0
0,HG03108,AFR,0,48.0,-0.7905296558457409,-2.490718578068949,true,false,0.49444,0.056679,-0.0035205,-0.002975,0.0065708,-0.036754,-0.015706,-0.001111,-0.057813,0.0026568,true,1.9746191283136518,0
0,HG03108,AFR,0,49.0,-0.5905296558457408,1.4759150739691158,true,false,0.49444,0.056679,-0.0035205,-0.002975,0.0065708,-0.036754,-0.015706,-0.001111,-0.057813,0.0026568,true,2.9830360619400254,0
0,HG03108,AFR,0,50.0,-0.39052965584574084,0.26964320175930356,true,false,0.49444,0.056679,-0.0035205,-0.002975,0.0065708,-0.036754,-0.015706,-0.001111,-0.057813,0.0026568,true,2.0659862557889905,0
0,HG03115,AFR,1,50.0,-0.39052965584574084,0.3984471278334757,true,false,0.49324,0.057723,-0.0026243,-0.0030821,0.0083467,-0.037505,-0.01584,-0.00093422,-0.061623,0.0082994,true,4.999313577385992,0
0,HG03115,AFR,1,51.0,-0.19052965584574083,-0.31201807945315935,true,false,0.49324,0.057723,-0.0026243,-0.0030821,0.0083467,-0.037505,-0.01584,-0.00093422,-0.061623,0.0082994,true,3.9439368106215076,0
0,HG03115,AFR,1,52.0,0.00947034415425918,0.6931401837417205,true,false,0.49324,0.057723,-0.0026243,-0.0030821,0.0083467,-0.037505,-0.01584,-0.00093422,-0.061623,0.0082994,true,3.1050601018428674,0
0,HG03115,AFR,1,53.0,0.2094703441542592,-1.9983204518712074,true,false,0.49324,0.057723,-0.0026243,-0.0030821,0.0083467,-0.037505,-0.01584,-0.00093422,-0.061623,0.0082994,true,3.6661544701583217,0
0,HG03114,AFR,0,40.0,-2.3905296558457407,0.48570056021319924,true,false,0.4915,0.055237,-0.0051809,-0.0015688,0.0082967,-0.037986,-0.010513,-0.0060311,-0.071649,0.0056888,true,0.4960879009720547,0
0,HG03121,AFR,0,50.0,-0.39052965584574084,-0.6937062693762944,true,false,0.49504,0.058672,-0.0024459,-0.00055876,0.0062951,-0.036097,-0.011679,0.0013918,-0.065522,0.0055408,true,4.60242111340686,0
0,HG03121,AFR,0,51.0,-0.19052965584574083,1.2837861479637975,true,false,0.49504,0.058672,-0.0024459,-0.00055876,0.0062951,-0.036097,-0.011679,0.0013918,-0.065522,0.0055408,true,3.081061058597599,0
0,HG03121,AFR,0,52.0,0.00947034415425918,0.26884108755181635,true,false,0.49504,0.058672,-0.0024459,-0.00055876,0.0062951,-0.036097,-0.011679,0.0013918,-0.065522,0.0055408,true,4.262991673800479,0
0,HG03121,AFR,0,53.0,0.2094703441542592,1.7961273597925216,true,false,0.49504,0.058672,-0.0024459,-0.00055876,0.0062951,-0.036097,-0.011679,0.0013918,-0.065522,0.0055408,true,2.6474763067821874,0
0,HG03120,AFR,1,54.0,0.4094703441542592,0.9249604173218716,true,false,0.49648,0.05342,-0.0046777,0.0041668,0.0046048,-0.035484,-0.010878,-0.0023488,-0.068301,0.0028615,true,4.214044130606514,0
0,HG03124,AFR,1,53.0,0.2094703441542592,-0.29494318134845826,true,false,0.49469,0.057978,-0.0024648,0.001566,0.0096508,-0.026917,-0.011087,-0.00063622,-0.055314,0.0013365,true,2.5768864661884643,0
0,HG03123,AFR,0,58.0,1.2094703441542591,-1.3935060764948461,true,false,0.50015,0.057328,-0.0017821,0.00073401,0.0033735,-0.037535,-0.012206,-0.0028279,-0.065614,0.0069097,true,2.0775839103390146,0
0,HG03133,AFR,1,54.0,0.4094703441542592,-2.0000249868231017,true,false,0.49367,0.055928,-0.0082806,0.0018829,0.0085881,-0.048307,-0.010549,-0.0015626,-0.064043,0.0034721,true,5.499527275172447,1
0,HG03133,AFR,1,55.0,0.6094703441542592,-0.02400263043260008,true,false,0.49367,0.055928,-0.0082806,0.0018829,0.0085881,-0.048307,-0.010549,-0.0015626,-0.064043,0.0034721,true,3.4217888001738657,0
0,HG03133,AFR,1,56.0,0.8094703441542592,-0.6129958252223194,true,false,0.49367,0.055928,-0.0082806,0.0018829,0.0085881,-0.048307,-0.010549,-0.0015626,-0.064043,0.0034721,true,3.047432285134594,0
0,HG03133,AFR,1,57.0,1.0094703441542592,0.2466649371626266,true,false,0.49367,0.055928,-0.0082806,0.0018829,0.0085881,-0.048307,-0.010549,-0.0015626,-0.064043,0.0034721,true,3.831809425442012,0
0,HG03133,AFR,1,58.0,1.2094703441542591,0.014606149786603405,true,false,0.49367,0.055928,-0.0082806,0.0018829,0.0085881,-0.048307,-0.010549,-0.0015626,-0.064043,0.0034721,true,2.0978513218493315,0
0,HG03132,AFR,0,52.0,0.00947034415425918,-0.06031706096380804,true,false,0.49503,0.054165,-0.0031491,-0.0015776,0.0062289,-0.038384,-0.0073049,0.00013662,-0.061365,0.0050938,true,2.502167870815512,0
0,HG03132,AFR,0,55.0,0.6094703441542592,-1.6936497804004853,true,false,0.49503,0.054165,-0.0031491,-0.0015776,0.0062289,-0.038384,-0.0073049,0.00013662,-0.061365,0.0050938,true,1.8691148512252675,0
0,HG03136,AFR,1,50.0,-0.39052965584574084,1.2887134652758885,true,false,0.49146,0.055313,-0.0011559,0.00032997,0.0057742,-0.034484,-0.012428,-0.0026895,-0.064168,0.00047439,true,2.9676828144316025,0
0,HG03136,AFR,1,51.0,-0.19052965584574083,1.664965848990783,true,false,0.49146,0.055313,-0.0011559,0.00032997,0.0057742,-0.034484,-0.012428,-0.0026895,-0.064168,0.00047439,true,2.683340582120712,0
0,HG03135,AFR,0,52.0,0.00947034415425918,0.09047664203802734,true,false,0.49665,0.056084,-0.0018478,0.00079855,0.0096538,-0.034944,-0.009439,-0.0017689,-0.064913,0.0080578,true,2.067930743398101,0
0,HG03135,AFR,0,53.0,0.2094703441542592,0.7437518401021429,true,false,0.49665,0.056084,-0.0018478,0.00079855,0.0096538,-0.034944,-0.009439,-0.0017689,-0.064913,0.0080578,true,3.9294895552759135,0
0,HG03135,AFR,0,54.0,0.4094703441542592,1.3067054303485361,true,false,0.49665,0.056084,-0.0018478,0.00079855,0.0096538,-0.034944,-0.009439,-0.0017689,-0.064913,0.0080578,true,5.6560002266745,1
0,HG03135,AFR,0,55.0,0.6094703441542592,-1.5274729333679353,true,false,0.49665,0.056084,-0.0018478,0.00079855,0.0096538,-0.034944,-0.009439,-0.0017689,-0.064913,0.0080578,true,2.959066106317565,0
0,HG02724,CSA,1,52.0,0.00947034415425918,0.5131248030333119,true,false,-0.12385,-0.048303,0.1214,-0.16207,0.019648,-0.00098903,-0.015487,-0.012341,0.0032115,0.03692,true,4.460517744718684,0
0,HG02724,CSA,1,53.0,0.2094703441542592,-1.0260355665736258,true,false,-0.12385,-0.048303,0.1214,-0.16207,0.019648,-0.00098903,-0.015487,-0.012341,0.0032115,0.03692,true,3.056759703625534,0
0,HG02724,CSA,1,54.0,0.4094703441542592,0.45778357221802835,true,false,-0.12385,-0.048303,0.1214,-0.16207,0.019648,-0.00098903,-0.015487,-0.012341,0.0032115,0.03692,true,2.530104293480817,0
0,HG02724,CSA,1,55.0,0.6094703441542592,1.2593435645582551,true,false,-0.12385,-0.048303,0.1214,-0.16207,0.019648,-0.00098903,-0.015487,-0.012341,0.0032115,0.03692,true,2.3248279055538763,0
0,HG02724,CSA,1,56.0,0.8094703441542592,-0.9318073577348864,true,false,-0.12385,-0.048303,0.1214,-0.16207,0.019648,-0.00098903,-0.015487,-0.012341,0.0032115,0.03692,true,0.6964335761033654,0
0,HG02725,CSA,0,49.0,-0.5905296558457408,0.6333074248219204,true,false,-0.12429,-0.050697,0.12781,-0.16346,0.021478,-0.0018451,-0.01573,-0.0069129,0.0076184,0.038579,true,5.011548372856984,0
0,HG02725,CSA,0,50.0,-0.39052965584574084,0.17681940122062395,true,false,-0.12429,-0.050697,0.12781,-0.16346,0.021478,-0.0018451,-0.01573,-0.0069129,0.0076184,0.038579,true,6.069627289255112,1
0,HG02725,CSA,0,51.0,-0.19052965584574083,0.7200266334178161,true,false,-0.12429,-0.050697,0.12781,-0.16346,0.021478,-0.0018451,-0.01573,-0.0069129,0.0076184,0.038579,true,3.376578594773827,0
0,HG02725,CSA,0,52.0,0.00947034415425918,-1.8126313299537484,true,false,-0.12429,-0.050697,0.12781,-0.16346,0.021478,-0.0018451,-0.01573,-0.0069129,0.0076184,0.038579,true,1.8650284533075938,0
0,HG02727,CSA,1,52.0,0.00947034415425918,0.142943979186268,true,false,-0.12271,-0.051344,0.13012,-0.16298,0.021696,-0.0004494,-0.019974,-0.007713,0.0034756,0.042238,true,4.140404036972958,0
0,HG02727,CSA,1,53.0,0.2094703441542592,-0.20677485701199413,true,false,-0.12271,-0.051344,0.13012,-0.16298,0.021696,-0.0004494,-0.019974,-0.007713,0.0034756,0.042238,true,2.496359091698091,0
0,HG02727,CSA,1,54.0,0.4094703441542592,-0.20444579440247268,true,false,-0.12271,-0.051344,0.13012,-0.16298,0.021696,-0.0004494,-0.019974,-0.007713,0.0034756,0.042238,true,1.6671793853271755,0
0,HG02727,CSA,1,55.0,0.6094703441542592,-2.047443891871185,true,false,-0.12271,-0.051344,0.13012,-0.16298,0.021696,-0.0004494,-0.019974,-0.007713,0.0034756,0.042238,true,2.2995602060045184,0
0,HG02727,CSA,1,56.0,0.8094703441542592,0.6116748622192991,true,false,-0.12271,-0.051344,0.13012,-0.16298,0.021696,-0.0004494,-0.019974,-0.007713,0.0034756,0.042238,true,4.049729123788385,0
0,HG02728,CSA,0,51.0,-0.19052965584574083,-1.4711998917861482,true,false,-0.12759,-0.043808,0.12518,-0.16449,0.01559,-0.0022004,-0.015046,-0.0047884,0.0068999,0.041762,true,3.2332643639856413,0
0,HG02728,CSA,0,52.0,0.00947034415425918,1.637771769112138,true,false,-0.12759,-0.043808,0.12518,-0.16449,0.01559,-0.0022004,-0.015046,-0.0047884,0.0068999,0.041762,true,3.993015502090782,0
0,HG02728,CSA,0,53.0,0.2094703441542592,-1.2929908533081762,true,false,-0.12759,-0.043808,0.12518,-0.16449,0.01559,-0.0022004,-0.015046,-0.0047884,0.0068999,0.041762,true,0.9616449648950824,0
0,HG02783,CSA,1,62.0,2.009470344154259,-1.533281070997774,true,false,-0.12308,-0.04892,0.12999,-0.15943,0.022692,-0.0034675,-0.015901,-0.0086083,0.0041547,0.039247,true,8.900810342691774,1
0,HG02783,CSA,1,63.0,2.2094703441542594,-0.6684419869261781,true,false,-0.12308,-0.04892,0.12999,-0.15943,0.022692,-0.0034675,-0.015901,-0.0086083,0.0041547,0.039247,true,9.166001668169395,1
0,HG02783,CSA,1,64.0,2.409470344154259,0.989504677036693,true,false,-0.12308,-0.04892,0.12999,-0.15943,0.022692,-0.0034675,-0.015901,-0.0086083,0.0041547,0.039247,true,7.530265908624277,1
0,HG02783,CSA,1,65.0,2.6094703441542593,1.5541632577269602,true,false,-0.12308,-0.04892,0.12999,-0.15943,0.022692,-0.0034675,-0.015901,-0.0086083,0.0041547,0.039247,true,9.755287055847408,1
0,HG02783,CSA,1,66.0,2.809470344154259,-0.6787503019962883,true,false,-0.12308,-0.04892,0.12999,-0.15943,0.022692,-0.0034675,-0.015901,-0.0086083,0.0041547,0.039247,true,9.241047835848008,1
0,HG02784,CSA,0,51.0,-0.19052965584574083,-0.5915112405993684,true,false,-0.12508,-0.05994,0.12155,-0.16015,0.023387,-0.00027217,-0.010605,-0.0053019,0.0060925,0.03001,true,2.5151957799865627,0
0,HG02784,CSA,0,53.0,0.2094703441542592,0.7506236784449875,true,false,-0.12508,-0.05994,0.12155,-0.16015,0.023387,-0.00027217,-0.010605,-0.0053019,0.0060925,0.03001,true,6.1082899679991005,1
0,HG02784,CSA,0,55.0,0.6094703441542592,0.21533599128373526,true,false,-0.12508,-0.05994,0.12155,-0.16015,0.023387,-0.00027217,-0.010605,-0.0053019,0.0060925,0.03001,true,2.4477359503626133,0
0,HG02786,CSA,1,51.0,-0.19052965584574083,0.5193038259118865,true,false,-0.12274,-0.048534,0.13448,-0.17397,0.015693,-0.0036597,-0.017064,-0.0069182,0.008626,0.047433,true,1.919111101966665,0
0,HG02787,CSA,0,58.0,1.2094703441542591,0.5740724868791889,true,false,-0.12311,-0.054806,0.12207,-0.16147,0.022009,0.00023854,-0.014892,-0.013368,0.0074672,0.035938,true,2.209023101077057,0
0,HG02787,CSA,0,59.0,1.409470344154259,0.29207822541593564,true,false,-0.12311,-0.054806,0.12207,-0.16147,0.022009,0.00023854,-0.014892,-0.013368,0.0074672,0.035938,true,2.901637436029084,0
0,HG02789,CSA,1,56.0,0.8094703441542592,0.7778020711134179,true,false,-0.12583,-0.054735,0.12213,-0.15686,0.023862,0.0024086,-0.019966,-0.0069211,0.006256,0.044983,true,3.1216707159221415,0
0,HG02790,CSA,0,39.0,-2.590529655845741,0.15189185068119976,true,false,-0.12595,-0.052417,0.12301,-0.1594,0.018673,-0.0015932,-0.013427,-0.0087062,0.0060585,0.035495,true,8.00545144394411,1
0,HG02790,CSA,0,40.0,-2.3905296558457407,-0.7360384272261596,true,false,-0.12595,-0.052417,0.12301,-0.1594,0.018673,-0.0015932,-0.013427,-0.0087062,0.0060585,0.035495,true,9.294417614744598,1
0,HG02790,CSA,0,41.0,-2.190529655845741,-1.7017178309838024,true,false,-0.12595,-0.052417,0.12301,-0.1594,0.018673,-0.0015932,-0.013427,-0.0087062,0.0060585,0.035495,true,11.540666873965622,1
0,HG00409,EAS,1,53.0,0.2094703441542592,0.5780801207304712,false,false,-0.20138,0.31534,0.023074,0.077416,0.0077347,0.0015244,0.011422,-0.013616,0.00058172,-0.0027254,false,3.9510480589544223,0
0,HG00409,EAS,1,54.0,0.4094703441542592,-1.3409994010795614,false,false,-0.20138,0.31534,0.023074,0.077416,0.0077347,0.0015244,0.011422,-0.013616,0.00058172,-0.0027254,false,2.927976312121822,0
0,HG00409,EAS,1,55.0,0.6094703441542592,0.43616285690833967,false,false,-0.20138,0.31534,0.023074,0.077416,0.0077347,0.0015244,0.011422,-0.013616,0.00058172,-0.0027254,false,4.628919798289932,0
0,HG00409,EAS,1,56.0,0.8094703441542592,0.5715746902987419,false,false,-0.20138,0.31534,0.023074,0.077416,0.0077347,0.0015244,0.011422,-0.013616,0.00058172,-0.0027254,false,6.1462832147079505,1
0,HG00409,EAS,1,57.0,1.0094703441542592,0.9392794570583908,false,false,-0.20138,0.31534,0.023074,0.077416,0.0077347,0.0015244,0.011422,-0.013616,0.00058172,-0.0027254,false,5.158157090176105,0
0,HG00410,EAS,0,56.0,0.8094703441542592,0.8577022290901063,false,false,-0.19947,0.31028,0.024421,0.075039,0.0080633,0.0017325,0.008461,-0.014045,-0.0024357,-0.0054091,true,2.9664409643666834,0
0,HG00598,EAS,1,58.0,1.2094703441542591,-0.9079594142540444,false,false,-0.20031,0.31476,0.028082,0.076548,0.011459,-0.0017891,0.0067628,-0.012662,-0.0011252,-0.0065436,true,6.479565399010105,1
0,HG00599,EAS,0,49.0,-0.5905296558457408,0.8809136228539253,false,false,-0.19979,0.31262,0.024206,0.074285,0.015212,0.0025825,0.0029729,0.0049137,0.0013419,-0.0010514,false,3.7925112028609433,0
0,HG00599,EAS,0,51.0,-0.19052965584574083,-1.1700090091010353,false,false,-0.19979,0.31262,0.024206,0.074285,0.015212,0.0025825,0.0029729,0.0049137,0.0013419,-0.0010514,false,4.76063159806496,0
0,HG00599,EAS,0,52.0,0.00947034415425918,-0.06485626841582873,false,false,-0.19979,0.31262,0.024206,0.074285,0.015212,0.0025825,0.0029729,0.0049137,0.0013419,-0.0010514,false,2.6433001985053566,0
